,destination,canonical_destination
64207,https://en.wikipedia.org/wiki/Shanghai%E2%80%93Pudong,https://en.wikipedia.org/wiki/Shanghai_Pudong_International_Airport
64215,https://en.wikipedia.org/wiki/Wenzhou_Yongqiang_International_Airport,https://en.wikipedia.org/wiki/Wenzhou_Longwan_International_Airport
64218,https://en.wikipedia.org/wiki/Chongqing_Wushan_Airport,https://en.wikipedia.org/wiki/Chongqing_Wushan_Airport
64228,https://en.wikipedia.org/wiki/Taipei_Songshan_Airport,https://en.wikipedia.org/wiki/Songshan_Airport
64265,https://en.wikipedia.org/wiki/Baoshan_Yunrui_Airport,https://en.wikipedia.org/wiki/Baoshan_Yunrui_Airport
64287,https://en.wikipedia.org/wiki/Linyi_Qiyang_Airport,https://en.wikipedia.org/wiki/Linyi_Qiyang_Airport
64317,https://en.wikipedia.org/wiki/Altay_Airport,https://en.wikipedia.org/wiki/Altay_Xuedu_Airport
64333,https://en.wikipedia.org/wiki/Kangding_Airport,https://en.wikipedia.org/wiki/Kangding_Airport
64350,https://en.wikipedia.org/wiki/Shennongjia_Hongping_Airport,https://en.wikipedia.org/wiki/Shennongjia_Hongping_Airport
64384,https://en.wikipedia.org/wiki/Don_Mueang_Airport,https://en.wikipedia.org/wiki/Don_Mueang_International_Airport
64386,https://en.wikipedia.org/wiki/Bangkok%E2%80%93Suvarnabhumi,https://en.wikipedia.org/wiki/Suvarnabhumi_Airport
64403,https://en.wikipedia.org/wiki/Qamdo_Bamda_Airport,https://en.wikipedia.org/wiki/Qamdo_Bamda_Airport
64432,https://en.wikipedia.org/wiki/Quanzhou_Jinjiang_Airport,https://en.wikipedia.org/wiki/Quanzhou_Jinjiang_International_Airport
64437,https://en.wikipedia.org/wiki/Shigatse_Peace_Airport,https://en.wikipedia.org/wiki/Shigatse_Peace_Airport
64560,https://en.wikipedia.org/wiki/Baotou_Erliban_airport,https://en.wikipedia.org/wiki/Baotou_Donghe_Airport
64604,https://en.wikipedia.org/wiki/Sihanouk_International_Airport,https://en.wikipedia.org/wiki/Sihanouk_International_Airport
64609,https://en.wikipedia.org/wiki/Mandalay_International_Airport,https://en.wikipedia.org/wiki/Mandalay_International_Airport
64678,https://en.wikipedia.org/wiki/Jinzhou_Bay_Airport,https://en.wikipedia.org/wiki/Jinzhou_Bay_Airport
64733,https://en.wikipedia.org/wiki/Kuala_Lumpur_Airport,https://en.wikipedia.org/wiki/Kuala_Lumpur_International_Airport
64755,https://en.wikipedia.org/wiki/Xingyi_Wanfenglin_Airport,https://en.wikipedia.org/wiki/Xingyi_Wanfenglin_Airport
64806,https://en.wikipedia.org/wiki/Changzhou_Benniu_International_Airport,https://en.wikipedia.org/wiki/Changzhou_Benniu_International_Airport
64829,https://en.wikipedia.org/wiki/Zhanjiang_Airport,https://en.wikipedia.org/wiki/Zhanjiang_Airport
64862,https://en.wikipedia.org/wiki/Francisco_Bangoy_International_Airport,https://en.wikipedia.org/wiki/Francisco_Bangoy_International_Airport
64921,https://en.wikipedia.org/wiki/Lijiang_Sanyi_Airport,https://en.wikipedia.org/wiki/Lijiang_Sanyi_International_Airport
64995,https://en.wikipedia.org/wiki/Xuzhou_Guanyin_Airport,https://en.wikipedia.org/wiki/Xuzhou_Guanyin_International_Airport
65002,https://en.wikipedia.org/wiki/Zhangjiakou_Airport,https://en.wikipedia.org/wiki/Zhangjiakou_Ningyuan_Airport
65111,https://en.wikipedia.org/wiki/Mactan%E2%80%93Cebu_International_Airport,https://en.wikipedia.org/wiki/Mactan%E2%80%93Cebu_International_Airport
65128,https://en.wikipedia.org/wiki/T%C3%A2n_S%C6%A1n_Nh%E1%BA%A5t_International_Airport,https://en.wikipedia.org/wiki/Tan_Son_Nhat_International_Airport
65131,https://en.wikipedia.org/wiki/Soekarno_Hatta_International_Airport,https://en.wikipedia.org/wiki/Soekarno%E2%80%93Hatta_International_Airport
65185,https://en.wikipedia.org/wiki/Zhuhai_Sanzao_Airport,https://en.wikipedia.org/wiki/Zhuhai_Jinwan_Airport
65203,https://en.wikipedia.org/wiki/Huatugou_Airport,https://en.wikipedia.org/wiki/Huatugou_Airport
65234,https://en.wikipedia.org/wiki/Lanzhou_Airport,https://en.wikipedia.org/wiki/Lanzhou_Zhongchuan_International_Airport
65329,https://en.wikipedia.org/wiki/Baotou_Airport,https://en.wikipedia.org/wiki/Baotou_Donghe_Airport
65428,https://en.wikipedia.org/wiki/Altay_Xuedu_Airport,https://en.wikipedia.org/wiki/Altay_Xuedu_Airport
65468,https://en.wikipedia.org/wiki/Qingyang_Airport,https://en.wikipedia.org/wiki/Qingyang_Xifeng_Airport
65533,https://en.wikipedia.org/wiki/Ordos_Ejin_Horo_International_Airport,https://en.wikipedia.org/wiki/Ordos_Ejin_Horo_International_Airport
65553,https://en.wikipedia.org/wiki/Guiyang_Longdongbao_Airport,https://en.wikipedia.org/wiki/Guiyang_Longdongbao_International_Airport
65582,https://en.wikipedia.org/wiki/Senai_International_Airport,https://en.wikipedia.org/wiki/Senai_International_Airport
65590,https://en.wikipedia.org/wiki/Guangyuan_Airport,https://en.wikipedia.org/wiki/Guangyuan_Panlong_Airport
65629,https://en.wikipedia.org/wiki/Cangyuan_Washan_Airport,https://en.wikipedia.org/wiki/Cangyuan_Washan_Airport
65640,https://en.wikipedia.org/wiki/Jinan_Yaoqiang_Airport,https://en.wikipedia.org/wiki/Jinan_Yaoqiang_International_Airport
65672,https://en.wikipedia.org/wiki/Baku_Airport,https://en.wikipedia.org/wiki/Heydar_Aliyev_International_Airport
65695,https://en.wikipedia.org/wiki/Ngurah_Rai_International,https://en.wikipedia.org/wiki/Ngurah_Rai_International_Airport
65709,https://en.wikipedia.org/wiki/Hechi_Jinchengjiang_Airport,https://en.wikipedia.org/wiki/Hechi_Jinchengjiang_Airport
65711,https://en.wikipedia.org/wiki/Heze_Mudan_Airport,https://en.wikipedia.org/wiki/Heze_Mudan_Airport
65726,https://en.wikipedia.org/wiki/Jining_Airport,https://en.wikipedia.org/wiki/Jining_Qufu_Airport
65736,https://en.wikipedia.org/wiki/Langkawi_International_Airport,https://en.wikipedia.org/wiki/Langkawi_International_Airport
65754,https://en.wikipedia.org/wiki/Mudanjiang_Hailang_Airport,https://en.wikipedia.org/wiki/Mudanjiang_Hailang_International_Airport
65767,https://en.wikipedia.org/wiki/Penang_International_Airport,https://en.wikipedia.org/wiki/Penang_International_Airport
65771,https://en.wikipedia.org/wiki/Qiqihar_Airport,https://en.wikipedia.org/wiki/Qiqihar_Sanjiazi_Airport
65780,https://en.wikipedia.org/wiki/Shennongjia_Airport,https://en.wikipedia.org/wiki/Shennongjia_Hongping_Airport
65800,https://en.wikipedia.org/wiki/Vientiane_International_Airport,https://en.wikipedia.org/wiki/Wattay_International_Airport
65822,https://en.wikipedia.org/wiki/Yichang_Airport,https://en.wikipedia.org/wiki/Yichang_Sanxia_Airport
65840,https://en.wikipedia.org/wiki/Dali_Fengyi_Airport,https://en.wikipedia.org/wiki/Dali_Fengyi_Airport
65851,https://en.wikipedia.org/wiki/Soekarno-Hatta_Airport,https://en.wikipedia.org/wiki/Soekarno%E2%80%93Hatta_International_Airport
65875,https://en.wikipedia.org/wiki/Qinhuangdao_Beidaihe_Airport,https://en.wikipedia.org/wiki/Qinhuangdao_Beidaihe_Airport
65883,https://en.wikipedia.org/wiki/Tangshan_Sannuhe_Airport,https://en.wikipedia.org/wiki/Tangshan_Sann%C3%BChe_Airport
65891,https://en.wikipedia.org/wiki/Zhangjiakou_Ningyuan_Airport,https://en.wikipedia.org/wiki/Zhangjiakou_Ningyuan_Airport
65899,https://en.wikipedia.org/wiki/Seoul_Incheon_International_Airport,https://en.wikipedia.org/wiki/Incheon_International_Airport
65905,https://en.wikipedia.org/wiki/Manado_International_Airport,https://en.wikipedia.org/wiki/Sam_Ratulangi_International_Airport
65906,https://en.wikipedia.org/wiki/Soekarno-Hatta_International_Airport,https://en.wikipedia.org/wiki/Soekarno%E2%80%93Hatta_International_Airport
65944,https://en.wikipedia.org/wiki/Jingdezhen_Airport,https://en.wikipedia.org/wiki/Jingdezhen_Luojia_Airport
65968,https://en.wikipedia.org/wiki/Chiang_Rai_International_Airport,https://en.wikipedia.org/wiki/Chiang_Rai_International_Airport
65996,https://en.wikipedia.org/wiki/Taichung_Airport,https://en.wikipedia.org/wiki/Taichung_International_Airport
66064,https://en.wikipedia.org/wiki/Taichung_International_Airport,https://en.wikipedia.org/wiki/Taichung_International_Airport
66529,https://en.wikipedia.org/wiki/Yancheng_Nanyang_Airport,https://en.wikipedia.org/wiki/Yancheng_Nanyang_International_Airport
66711,https://en.wikipedia.org/wiki/Yangzhou_Taizhou_Airport,https://en.wikipedia.org/wiki/Yangzhou_Taizhou_International_Airport
66852,https://en.wikipedia.org/wiki/Baise_Youjiang_Airport,https://en.wikipedia.org/wiki/Baise_Bama_Airport
67092,https://en.wikipedia.org/wiki/Kaili_Huangping_Airport,https://en.wikipedia.org/wiki/Kaili_Huangping_Airport
67168,https://en.wikipedia.org/wiki/Bangkok_Suvarnabhumi_Airport,https://en.wikipedia.org/wiki/Suvarnabhumi_Airport
67593,https://en.wikipedia.org/wiki/Xi%27an_International_Airport,https://en.wikipedia.org/wiki/Xi%27an_Xianyang_International_Airport
67605,https://en.wikipedia.org/wiki/Changsha_International_Airport,https://en.wikipedia.org/wiki/Changsha_Huanghua_International_Airport
67689,https://en.wikipedia.org/wiki/Kuching_International_Airport,https://en.wikipedia.org/wiki/Kuching_International_Airport
67791,https://en.wikipedia.org/wiki/Weifang_Nanyuan_Airport,https://en.wikipedia.org/wiki/Weifang_Nanyuan_Airport
67833,https://en.wikipedia.org/wiki/Yongxing_Island_Airport,https://en.wikipedia.org/wiki/Yongxing_Island_Airport
67866,https://en.wikipedia.org/wiki/Juanda_International_Airport,https://en.wikipedia.org/wiki/Juanda_International_Airport
67979,https://en.wikipedia.org/wiki/Nanping_Wuyishan_Airport,https://en.wikipedia.org/wiki/Wuyishan_Airport
68012,https://en.wikipedia.org/wiki/Daegu_International_Airport,https://en.wikipedia.org/wiki/Daegu_International_Airport
68145,https://en.wikipedia.org/wiki/Muan_International_Airport,https://en.wikipedia.org/wiki/Muan_International_Airport
68303,https://en.wikipedia.org/wiki/Ulanhot_Yilelite_Airport,https://en.wikipedia.org/wiki/Ulanhot_Yilelite_Airport
68358,https://en.wikipedia.org/wiki/Lincang_Airport,https://en.wikipedia.org/wiki/Lincang_Airport
68394,https://en.wikipedia.org/wiki/Ningbo_Lishe_Airport,https://en.wikipedia.org/wiki/Ningbo_Lishe_International_Airport
68494,https://en.wikipedia.org/wiki/Fuyuan_Airport,https://en.wikipedia.org/wiki/Fuyuan_Dongji_Airport
68515,https://en.wikipedia.org/wiki/Heihe_Aihui_Airport,https://en.wikipedia.org/wiki/Heihe_Aihui_Airport
68519,https://en.wikipedia.org/wiki/Mohe_Gulian_Airport,https://en.wikipedia.org/wiki/Mohe_Gulian_Airport
68521,https://en.wikipedia.org/wiki/Wudalianchi_Dedu_Airport,https://en.wikipedia.org/wiki/Wudalianchi_Dedu_Airport
68544,https://en.wikipedia.org/wiki/Arxan_Yi%27ershi_Airport,https://en.wikipedia.org/wiki/Arxan_Yi%27ershi_Airport
68567,https://en.wikipedia.org/wiki/Niigata_Airport,https://en.wikipedia.org/wiki/Niigata_Airport
69190,https://en.wikipedia.org/wiki/Kuqa_Qiuci_Airport,https://en.wikipedia.org/wiki/Kuqa_Qiuci_Airport
69198,https://en.wikipedia.org/wiki/Ruoqiang_Loulan_Airport,https://en.wikipedia.org/wiki/Ruoqiang_Loulan_Airport
69290,https://en.wikipedia.org/wiki/Golmud_Airport,https://en.wikipedia.org/wiki/Golmud_Airport
69411,https://en.wikipedia.org/wiki/Surat_Thani_Airport,https://en.wikipedia.org/wiki/Surat_Thani_International_Airport
69496,https://en.wikipedia.org/wiki/Yuncheng_Zhangxiao_Airport,https://en.wikipedia.org/wiki/Yuncheng_Zhangxiao_Airport
69505,https://en.wikipedia.org/wiki/Bole_Alashankou_Airport,https://en.wikipedia.org/wiki/Bole_Alashankou_Airport
69536,https://en.wikipedia.org/wiki/Osaka_Kansai_International_Airport,https://en.wikipedia.org/wiki/Kansai_International_Airport
69604,https://en.wikipedia.org/wiki/Sam_Ratulangi_International_Airport,https://en.wikipedia.org/wiki/Sam_Ratulangi_International_Airport
70018,https://en.wikipedia.org/wiki/Siem_Reap-Angkor_International_Airport,https://en.wikipedia.org/wiki/Siem_Reap_International_Airport
70060,https://en.wikipedia.org/wiki/Pu%27er_Simao_Airport,https://en.wikipedia.org/wiki/Pu%27er_Simao_Airport
70170,https://en.wikipedia.org/wiki/Shanghai_Pudong_Airport,https://en.wikipedia.org/wiki/Shanghai_Pudong_International_Airport
70171,https://en.wikipedia.org/wiki/Shanghai_Hongqiao_Airport,https://en.wikipedia.org/wiki/Shanghai_Hongqiao_International_Airport
70273,https://en.wikipedia.org/wiki/Alxa_Right_Banner_Badanjilin_Airport,https://en.wikipedia.org/wiki/Alxa_Right_Banner_Badanjilin_Airport
70275,https://en.wikipedia.org/wiki/Ejin_Banner_Taolai_Airport,https://en.wikipedia.org/wiki/Ejin_Banner_Taolai_Airport
70281,https://en.wikipedia.org/wiki/Beijing_Daxing_Airport,https://en.wikipedia.org/wiki/Beijing_Daxing_International_Airport
70478,https://en.wikipedia.org/wiki/Aksu_Onsu_Airport,https://en.wikipedia.org/wiki/Aksu_Hongqipo_Airport
70572,https://en.wikipedia.org/wiki/Holingol_Huolinhe_Airport,https://en.wikipedia.org/wiki/Holingol_Huolinhe_Airport
71295,https://en.wikipedia.org/wiki/Jiuzhai_Huanglong_Airport,https://en.wikipedia.org/wiki/Jiuzhai_Huanglong_Airport
72042,https://en.wikipedia.org/wiki/Hiroshima_Airport,https://en.wikipedia.org/wiki/Hiroshima_Airport
72044,https://en.wikipedia.org/wiki/Osaka%E2%80%93Kansai,https://en.wikipedia.org/wiki/Kansai_International_Airport
72045,https://en.wikipedia.org/wiki/Sendai_Airport,https://en.wikipedia.org/wiki/Sendai_Airport
72077,https://en.wikipedia.org/wiki/Kitakyushu_Airport,https://en.wikipedia.org/wiki/Kitakyushu_Airport
72116,https://en.wikipedia.org/wiki/Changhai_Airport,https://en.wikipedia.org/wiki/Changhai_Airport
72136,https://en.wikipedia.org/wiki/Ch%C5%ABbu_Centrair_International_Airport,https://en.wikipedia.org/wiki/Chubu_Centrair_International_Airport
72155,https://en.wikipedia.org/wiki/Toyama_Airport,https://en.wikipedia.org/wiki/Toyama_Airport
72247,https://en.wikipedia.org/wiki/Yanji_Chaoyangchuan_Airport,https://en.wikipedia.org/wiki/Yanji_Chaoyangchuan_International_Airport
72724,https://en.wikipedia.org/wiki/Delingha_Airport,https://en.wikipedia.org/wiki/Delingha_Airport
72727,https://en.wikipedia.org/wiki/Golog_Maqin_Airport,https://en.wikipedia.org/wiki/Golog_Maqin_Airport
72736,https://en.wikipedia.org/wiki/Qilian_Airport,https://en.wikipedia.org/wiki/Haibei_Qilian_Airport
72788,https://en.wikipedia.org/wiki/Fuyun_Koktokay_Airport,https://en.wikipedia.org/wiki/Fuyun_Koktokay_Airport
72828,https://en.wikipedia.org/wiki/Xining_Caojiabu_Airport,https://en.wikipedia.org/wiki/Xining_Caojiabao_International_Airport
72866,https://en.wikipedia.org/wiki/Zhijiang_Airport,https://en.wikipedia.org/wiki/Huaihua_Zhijiang_Airport
72904,https://en.wikipedia.org/wiki/Enshi_Airport,https://en.wikipedia.org/wiki/Enshi_Xujiaping_Airport
72974,https://en.wikipedia.org/wiki/Ngari_Gunsa_Airport,https://en.wikipedia.org/wiki/Ngari_Gunsa_Airport
72983,https://en.wikipedia.org/wiki/Shache_Airport,https://en.wikipedia.org/wiki/Shache_Airport
73128,https://en.wikipedia.org/wiki/Guyuan_Airport,https://en.wikipedia.org/wiki/Guyuan_Liupanshan_Airport
73136,https://en.wikipedia.org/wiki/Zhongwei_Airport,https://en.wikipedia.org/wiki/Zhongwei_Shapotou_Airport
73204,https://en.wikipedia.org/wiki/Suvarnabhumi_International_Airport,https://en.wikipedia.org/wiki/Suvarnabhumi_Airport
73211,https://en.wikipedia.org/wiki/Gannan_Xiahe_Airport,https://en.wikipedia.org/wiki/Gannan_Xiahe_Airport
73231,https://en.wikipedia.org/wiki/Shizuoka_Airport,https://en.wikipedia.org/wiki/Shizuoka_Airport
73291,https://en.wikipedia.org/wiki/Tacheng_Airport,https://en.wikipedia.org/wiki/Tacheng_Airport
73555,https://en.wikipedia.org/wiki/Chongqing_Xiann%C3%BCshan_Airport,https://en.wikipedia.org/wiki/Chongqing_Xiann%C3%BCshan_Airport
73632,https://en.wikipedia.org/wiki/Shenzhen_Baoan_International_Airport,https://en.wikipedia.org/wiki/Shenzhen_Bao%27an_International_Airport
73843,https://en.wikipedia.org/wiki/Weihai_Airport,https://en.wikipedia.org/wiki/Weihai_Dashuibo_Airport
73922,https://en.wikipedia.org/wiki/Jiamusi_Airport,https://en.wikipedia.org/wiki/Jiamusi_Dongjiao_Airport
73931,https://en.wikipedia.org/wiki/Qionghai_Airport,https://en.wikipedia.org/wiki/Qionghai_Bo%27ao_Airport
73953,https://en.wikipedia.org/wiki/Changde_Airport,https://en.wikipedia.org/wiki/Changde_Taohuayuan_Airport
74083,https://en.wikipedia.org/wiki/Hanamaki_Airport,https://en.wikipedia.org/wiki/Hanamaki_Airport
74170,https://en.wikipedia.org/wiki/Asahikawa_Airport,https://en.wikipedia.org/wiki/Asahikawa_Airport
74434,https://en.wikipedia.org/wiki/Krabi_Airport,https://en.wikipedia.org/wiki/Krabi_International_Airport
74446,https://en.wikipedia.org/wiki/Saga_Airport,https://en.wikipedia.org/wiki/Saga_Airport
74456,https://en.wikipedia.org/wiki/Takamatsu_Airport,https://en.wikipedia.org/wiki/Takamatsu_Airport
74493,https://en.wikipedia.org/wiki/Songshan_Airport,https://en.wikipedia.org/wiki/Songshan_Airport
74827,https://en.wikipedia.org/wiki/Hongyuan_Airport,https://en.wikipedia.org/wiki/Hongyuan_Airport
74844,https://en.wikipedia.org/wiki/Shannan_Lh%C3%BCnz%C3%AA_Airport,https://en.wikipedia.org/wiki/Shannan_Lh%C3%BCnz%C3%AA_Airport
75011,https://en.wikipedia.org/wiki/Longyan_Guanzhaishan_Airport,https://en.wikipedia.org/wiki/Longyan_Guanzhaishan_Airport
75506,https://en.wikipedia.org/wiki/Sihanoukville_International_Airport,https://en.wikipedia.org/wiki/Sihanouk_International_Airport
75626,https://en.wikipedia.org/wiki/Sydney_Kingsford_Smith_Airport,https://en.wikipedia.org/wiki/Sydney_Airport
75803,https://en.wikipedia.org/wiki/Tumxuk_Tangwangcheng_Airport,https://en.wikipedia.org/wiki/Tumxuk_Tangwangcheng_Airport
75842,https://en.wikipedia.org/wiki/Kanas_Airport,https://en.wikipedia.org/wiki/Burqin_Kanas_Airport
75869,https://en.wikipedia.org/wiki/Burqin_Kanas_Airport,https://en.wikipedia.org/wiki/Burqin_Kanas_Airport
75971,https://en.wikipedia.org/wiki/Diwopu_International_Airport,https://en.wikipedia.org/wiki/%C3%9Cr%C3%BCmqi_Diwopu_International_Airport
75997,https://en.wikipedia.org/wiki/Qiemo_Yudu_Airport,https://en.wikipedia.org/wiki/Qiemo_Yudu_Airport
76007,https://en.wikipedia.org/wiki/Yutian_Wanfang_Airport,https://en.wikipedia.org/wiki/Yutian_Wanfang_Airport
76040,https://en.wikipedia.org/wiki/Xinyuan_Nalati_Airport,https://en.wikipedia.org/wiki/Xinyuan_Nalati_Airport
76145,https://en.wikipedia.org/wiki/Aral_Talim_Airport,https://en.wikipedia.org/wiki/Aral_Talim_Airport
76204,https://en.wikipedia.org/wiki/Tashkurgan_Khunjerab_Airport,https://en.wikipedia.org/wiki/Tashkurgan_Khunjerab_Airport
76220,https://en.wikipedia.org/wiki/Zhaosu_Tianma_Airport,https://en.wikipedia.org/wiki/Zhaosu_Tianma_Airport
76380,https://en.wikipedia.org/wiki/Yutian_Airport,https://en.wikipedia.org/wiki/Yutian_Wanfang_Airport
77479,https://en.wikipedia.org/wiki/Nanning_Wuxu_Airport,https://en.wikipedia.org/wiki/Nanning_Wuxu_International_Airport
77622,https://en.wikipedia.org/wiki/Urumqi_Diwopu_International_Airport,https://en.wikipedia.org/wiki/%C3%9Cr%C3%BCmqi_Diwopu_International_Airport
77685,https://en.wikipedia.org/wiki/Hakodate_Airport,https://en.wikipedia.org/wiki/Hakodate_Airport
77688,https://en.wikipedia.org/wiki/New_Ishigaki_Airport,https://en.wikipedia.org/wiki/New_Ishigaki_Airport
77689,https://en.wikipedia.org/wiki/Memanbetsu_Airport,https://en.wikipedia.org/wiki/Memanbetsu_Airport
77690,https://en.wikipedia.org/wiki/Miyako_Airport,https://en.wikipedia.org/wiki/Miyako_Airport
77691,https://en.wikipedia.org/wiki/Narita_Airport,https://en.wikipedia.org/wiki/Narita_International_Airport
77693,https://en.wikipedia.org/wiki/Akita_Airport,https://en.wikipedia.org/wiki/Akita_Airport
77695,https://en.wikipedia.org/wiki/Kumamoto_Airport,https://en.wikipedia.org/wiki/Kumamoto_Airport
77696,https://en.wikipedia.org/wiki/Miyazaki_Airport,https://en.wikipedia.org/wiki/Miyazaki_Airport
77697,https://en.wikipedia.org/wiki/Nagasaki_Airport,https://en.wikipedia.org/wiki/Nagasaki_Airport
77709,https://en.wikipedia.org/wiki/K%C5%8Dchi_Airport,https://en.wikipedia.org/wiki/K%C5%8Dchi_Airport
77712,https://en.wikipedia.org/wiki/Kagoshima_Airport,https://en.wikipedia.org/wiki/Kagoshima_Airport
77714,https://en.wikipedia.org/wiki/Matsuyama_Airport,https://en.wikipedia.org/wiki/Matsuyama_Airport
77716,https://en.wikipedia.org/wiki/Oita_Airport,https://en.wikipedia.org/wiki/Oita_Airport
